,Fatalities,Confirmed Cases
8060,13.0,1445.0
8061,14.0,1451.0
8062,17.0,1456.0
8063,18.0,1461.0
8064,18.0,1470.0
8065,19.0,1469.0
8066,19.0,1472.0
8067,19.0,1474.0
8068,19.0,1476.0
8069,19.0,1479.0
8070,20.0,1485.0
8071,20.0,1487.0
8072,20.0,1487.0
8073,20.0,1486.0
8074,21.0,1488.0
8075,21.0,1489.0
8076,21.0,1490.0
8077,21.0,1492.0
8078,21.0,1494.0
8079,21.0,1497.0
8080,21.0,1497.0
8081,21.0,1497.0
8082,21.0,1497.0
8083,21.0,1498.0
8084,1.0,5.0
8085,1.0,5.0
8086,1.0,5.0
8087,1.0,6.0
8088,1.0,6.0
8089,1.0,6.0
8090,1.0,6.0
8091,1.0,7.0
8092,1.0,7.0
8093,1.0,8.0
8094,1.0,9.0
8095,1.0,9.0
8096,1.0,9.0
8097,1.0,9.0
8098,1.0,9.0
8099,1.0,9.0
8100,2.0,9.0
8101,2.0,10.0
8102,2.0,10.0
8103,2.0,10.0
8104,2.0,10.0
8105,3.0,11.0
8106,3.0,11.0
8107,3.0,12.0
8108,3.0,13.0
8109,3.0,13.0
8110,3.0,13.0
8111,3.0,13.0
8112,3.0,14.0
8113,3.0,14.0
8114,3.0,14.0
8115,5.0,15.0
8116,5.0,15.0
8117,5.0,16.0
8118,5.0,16.0
8119,5.0,16.0
8120,5.0,16.0
8121,5.0,16.0
8122,5.0,16.0
8123,5.0,16.0
8124,8.0,25.0
8125,8.0,25.0
8126,8.0,25.0
8127,5.0,98.0
8128,5.0,120.0
8129,8.0,144.0
8130,10.0,184.0
8131,10.0,253.0
8132,11.0,278.0
8133,11.0,342.0
8134,11.0,410.0
8135,11.0,438.0
8136,11.0,491.0
8137,12.0,529.0
8138,12.0,529.0
8139,14.0,570.0
8140,14.0,584.0
8141,14.0,584.0
8142,18.0,627.0
8143,19.0,639.0
8144,20.0,648.0
8145,20.0,648.0
8146,20.0,657.0
8147,22.0,662.0
8148,24.0,671.0
8149,24.0,681.0
8150,27.0,684.0
8151,29.0,696.0
8152,29.0,701.0
8153,31.0,709.0
8154,32.0,713.0
8155,32.0,719.0
8156,33.0,728.0
8157,35.0,736.0
8158,36.0,750.0
8159,37.0,755.0
8160,38.0,763.0
8161,38.0,770.0
8162,42.0,781.0
8163,44.0,795.0
8164,45.0,815.0
8165,46.0,821.0
8166,46.0,832.0
8167,47.0,854.0
8168,49.0,860.0
8169,50.0,876.0
8170,2.0,184.0
8171,4.0,210.0
8172,4.0,214.0
8173,5.0,232.0
8174,5.0,238.0
8175,6.0,254.0
8176,6.0,276.0
8177,7.0,288.0
8178,7.0,305.0
8179,10.0,318.0
8180,10.0,323.0
8181,10.0,343.0
8182,11.0,373.0
8183,12.0,407.0
8184,13.0,442.0
8185,17.0,493.0
8186,19.0,542.0
8187,21.0,627.0
8188,22.0,665.0
8189,22.0,665.0
8190,28.0,873.0
8191,31.0,981.0
8192,32.0,1095.0
8193,35.0,1182.0
8194,40.0,1273.0
8195,40.0,1337.0
8196,44.0,1532.0
8197,51.0,1728.0
8198,58.0,1932.0
8199,68.0,2170.0
8200,85.0,2388.0
8201,87.0,2558.0
8202,93.0,2802.0
8203,98.0,2950.0
8204,103.0,3145.0
8205,107.0,3526.0
8206,117.0,3912.0
8207,128.0,4151.0
8208,143.0,4399.0
8209,150.0,4641.0
8210,158.0,4787.0
8211,164.0,4971.0
8212,167.0,5162.0
8213,11.0,384.0
8214,12.0,430.0
8215,17.0,483.0
8216,18.0,555.0
8217,23.0,570.0
8218,26.0,599.0
8219,29.0,617.0
8220,30.0,663.0
8221,32.0,711.0
8222,34.0,760.0
8223,34.0,828.0
8224,38.0,854.0
8225,44.0,908.0
8226,45.0,974.0
8227,46.0,1081.0
8228,49.0,1117.0
8229,49.0,1170.0
8230,51.0,1207.0
8231,54.0,1225.0
8232,55.0,1231.0
8233,56.0,1259.0
8234,56.0,1300.0
8235,57.0,1326.0
8236,59.0,1367.0
8237,61.0,1386.0
8238,65.0,1399.0
8239,71.0,1421.0
8240,73.0,1442.0
8241,77.0,1465.0
8242,81.0,1494.0
8243,82.0,1506.0
8244,84.0,1511.0
8245,85.0,1518.0
8246,86.0,1526.0
8247,88.0,1539.0
8248,89.0,1572.0
8249,90.0,1586.0
8250,91.0,1622.0
8251,91.0,1642.0
8252,91.0,1664.0
8253,92.0,1674.0
8254,95.0,1694.0
8255,95.0,1723.0
8256,50.0,5147.0
8257,59.0,5370.0
8258,62.0,5550.0
8259,71.0,5687.0
8260,76.0,5865.0
8261,89.0,6086.0
8262,101.0,6086.0
8263,108.0,6211.0
8264,113.0,6314.0
8265,119.0,6409.0
8266,128.0,6525.0
8267,134.0,6603.0
8268,139.0,6623.0
8269,150.0,6740.0
8270,152.0,6896.0
8271,161.0,6937.0
8272,164.0,7036.0
8273,165.0,7078.0
8274,181.0,7156.0
8275,182.0,7191.0
8276,187.0,7338.0
8277,194.0,7401.0
8278,199.0,7463.0
8279,201.0,7499.0
8280,201.0,7527.0
8281,205.0,7599.0
8282,206.0,7660.0
8283,207.0,7710.0
8284,210.0,7738.0
8285,210.0,7783.0
8286,211.0,7809.0
8287,211.0,7847.0
8288,214.0,7904.0
8289,215.0,7955.0
8290,216.0,7996.0
8291,217.0,8034.0
8292,218.0,8070.0
8293,219.0,8099.0
8294,219.0,8105.0
8295,224.0,8132.0
8296,228.0,8157.0
8297,229.0,8175.0
8298,232.0,8196.0
8299,1.0,231.0
8300,1.0,252.0
8301,2.0,277.0
8302,2.0,298.0
8303,2.0,331.0
8304,2.0,371.0
8305,2.0,419.0
8306,3.0,457.0
8307,3.0,484.0
8308,3.0,546.0
8309,4.0,599.0
8310,4.0,727.0
8311,4.0,813.0
8312,4.0,910.0
8313,4.0,1019.0
8314,6.0,1069.0
8315,6.0,1180.0
8316,7.0,1266.0
8317,7.0,1410.0
8318,8.0,1508.0
8319,8.0,1614.0
8320,9.0,1716.0
8321,10.0,1790.0
8322,10.0,1905.0
8323,10.0,1998.0
8324,10.0,2049.0
8325,10.0,2131.0
8326,10.0,2274.0
8327,11.0,2348.0
8328,11.0,2447.0
8329,12.0,2483.0
8330,12.0,2568.0
8331,12.0,2637.0
8332,13.0,2735.0
8333,13.0,2903.0
8334,15.0,2958.0
8335,16.0,3112.0
8336,17.0,3224.0
8337,17.0,3399.0
8338,17.0,3573.0
8339,17.0,3721.0
8340,17.0,4019.0
8341,18.0,4341.0
8342,34.0,2421.0
8343,40.0,2686.0
8344,41.0,2818.0
8345,47.0,3157.0
8346,53.0,3766.0
8347,57.0,4035.0
8348,61.0,4263.0
8349,65.0,4489.0
8350,66.0,4695.0
8351,86.0,5011.0
8352,91.0,5230.0
8353,93.0,5496.0
8354,96.0,5837.0
8355,111.0,6383.0
8356,128.0,6919.0
8357,135.0,7025.0
8358,143.0,7638.0
8359,168.0,8348.0
8360,176.0,8418.0
8361,201.0,9565.0
8362,212.0,10076.0
8363,237.0,11155.0
8364,253.0,11940.0
8365,269.0,12723.0
8366,281.0,13328.0
8367,292.0,13915.0
8368,312.0,14612.0
8369,343.0,15525.0
8370,385.0,16817.0
8371,417.0,18114.0
8372,440.0,19103.0
8373,457.0,20084.0
8374,476.0,20941.0
8375,514.0,22049.0
8376,564.0,24073.0
8377,585.0,24644.0
8378,599.0,26435.0
8379,636.0,28736.0
8380,659.0,30334.0
8381,706.0,32081.0
8382,737.0,34336.0
8383,761.0,35298.0
8384,770.0,35788.0
8385,32.0,1317.0
8386,37.0,1475.0
8387,41.0,1673.0
8388,46.0,1801.0
8389,54.0,1988.0
8390,55.0,2100.0
8391,59.0,2249.0
8392,63.0,2528.0
8393,66.0,2752.0
8394,74.0,2974.0
8395,79.0,3234.0
8396,87.0,3400.0
8397,94.0,3472.0
8398,95.0,3574.0
8399,103.0,3751.0
8400,109.0,4016.0
8401,116.0,4210.0
8402,120.0,4273.0
8403,126.0,4467.0
8404,136.0,4658.0
8405,141.0,4821.0
8406,146.0,5166.0
8407,154.0,5338.0
8408,159.0,5538.0
8409,165.0,5779.0
8410,167.0,6021.0
8411,167.0,6021.0
8412,178.0,6378.0
8413,188.0,6532.0
8414,192.0,6720.0
8415,197.0,7090.0
8416,197.0,7090.0
8417,200.0,7197.0
8418,210.0,7523.0
8419,218.0,7731.0
8420,225.0,7868.0
8421,231.0,8070.0
8422,237.0,8282.0
8423,244.0,8448.0
8424,249.0,8616.0
8425,252.0,8783.0
8426,256.0,8944.0
8427,260.0,9118.0
8428,-0.0,1.0
8429,-0.0,1.0
8430,-0.0,1.0
8431,0.0,1.0
8432,-0.0,2.0
8433,0.0,2.0
8434,0.0,2.0
8435,0.0,2.0
8436,0.0,2.0
8437,-0.0,2.0
8438,0.0,2.0
8439,-0.0,2.0
8440,0.0,2.0
8441,-0.0,2.0
8442,-0.0,7.0
8443,-0.0,7.0
8444,0.0,7.0
8445,0.0,7.0
8446,0.0,7.0
8447,-0.0,7.0
8448,-0.0,8.0
8449,-0.0,8.0
8450,-0.0,8.0
8451,0.0,8.0
8452,0.0,8.0
8453,0.0,8.0
8454,-0.0,8.0
8455,0.0,8.0
8456,0.0,8.0
8457,0.0,8.0
8458,-0.0,8.0
8459,-0.0,8.0
8460,-0.0,8.0
8461,-0.0,8.0
8462,-0.0,8.0
8463,0.0,8.0
8464,-0.0,8.0
8465,0.0,8.0
8466,-0.0,8.0
8467,-0.0,8.0
8468,-0.0,8.0
8469,-0.0,8.0
8470,0.0,8.0
8471,3.0,77.0
8472,3.0,92.0
8473,3.0,96.0
8474,3.0,104.0
8475,5.0,113.0
8476,5.0,115.0
8477,5.0,119.0
8478,5.0,124.0
8479,6.0,129.0
8480,6.0,133.0
8481,6.0,134.0
8482,6.0,147.0
8483,7.0,159.0
8484,8.0,161.0
8485,8.0,174.0
8486,8.0,199.0
8487,8.0,202.0
8488,8.0,206.0
8489,8.0,208.0
8490,8.0,208.0
8491,9.0,213.0
8492,9.0,213.0
8493,9.0,223.0
8494,9.0,228.0
8495,9.0,228.0
8496,9.0,228.0
8497,9.0,239.0
8498,9.0,239.0
8499,10.0,266.0
8500,10.0,333.0
8501,10.0,370.0
8502,10.0,396.0
8503,10.0,415.0
8504,10.0,431.0
8505,10.0,440.0
8506,10.0,462.0
8507,10.0,563.0
8508,10.0,689.0
8509,10.0,713.0
8510,10.0,724.0
8511,10.0,737.0
8512,11.0,740.0
8513,11.0,754.0
8514,55.0,1414.0
8515,61.0,1595.0
8516,73.0,1746.0
8517,83.0,2281.0
8518,92.0,2561.0
8519,107.0,2954.0
8520,121.0,4342.0
8521,138.0,5256.0
8522,169.0,5897.0
8523,181.0,6848.0
8524,193.0,7519.0
8525,216.0,9784.0
8526,230.0,10303.0
8527,254.0,11475.0
8528,274.0,12491.0
8529,300.0,13489.0
8530,348.0,14420.0
8531,400.0,15628.0
8532,445.0,16325.0
8533,484.0,17837.0
8534,530.0,19250.0
8535,572.0,20914.0
8536,634.0,21648.0
8537,700.0,25331.0
8538,728.0,27517.0
8539,782.0,28699.0
8540,854.0,31190.0
8541,943.0,33931.0
8542,1051.0,36976.0
8543,1124.0,40459.0
8544,1200.0,42534.0
8545,1286.0,45928.0
8546,1344.0,47372.0
8547,1444.0,51189.0
8548,1533.0,54817.0
8549,1627.0,58526.0
8550,1714.0,61847.0
8551,1814.0,65015.0
8552,1889.0,67307.0
8553,1961.0,68822.0
8554,2057.0,72059.0
8555,2169.0,76306.0
8556,2267.0,80604.0
8557,107.0,2633.0
8558,136.0,3018.0
8559,144.0,3094.0
8560,152.0,3246.0
8561,163.0,3660.0
8562,177.0,3764.0
8563,182.0,3870.0
8564,203.0,4076.0
8565,221.0,4195.0
8566,247.0,4428.0
8567,297.0,4648.0
8568,315.0,4932.0
8569,335.0,5223.0
8570,349.0,5453.0
8571,362.0,5660.0
8572,387.0,5878.0
8573,397.0,6087.0
8574,409.0,6259.0
8575,428.0,6459.0
8576,437.0,6599.0
8577,446.0,6710.0
8578,462.0,6981.0
8579,477.0,7192.0
8580,494.0,7294.0
8581,501.0,7579.0
8582,511.0,7777.0
8583,530.0,7958.0
8584,558.0,8212.0
8585,568.0,8488.0
8586,579.0,8772.0
8587,603.0,8928.0
8588,607.0,9223.0
8589,623.0,9485.0
8590,637.0,9684.0
8591,658.0,10004.0
8592,685.0,10343.0
8593,696.0,10463.0
8594,704.0,10610.0
8595,719.0,10794.0
8596,726.0,11086.0
8597,751.0,11350.0
8598,772.0,11618.0
8599,790.0,11876.0
8600,57.0,2946.0
8601,71.0,3383.0
8602,79.0,3627.0
8603,94.0,4102.0
8604,107.0,4413.0
8605,129.0,4848.0
8606,159.0,5205.0
8607,174.0,5575.0
8608,181.0,5955.0
8609,208.0,6356.0
8610,232.0,6674.0
8611,245.0,6934.0
8612,263.0,7202.0
8613,286.0,7582.0
8614,314.0,7918.0
8615,332.0,8379.0
8616,347.0,8742.0
8617,360.0,9287.0
8618,380.0,9593.0
8619,401.0,9856.0
8620,426.0,10169.0
8621,454.0,10511.0
8622,494.0,10892.0
8623,524.0,11273.0
8624,535.0,11617.0
8625,562.0,11902.0
8626,596.0,12218.0
8627,624.0,12640.0
8628,644.0,12877.0
8629,651.0,13105.0
8630,664.0,13375.0
8631,678.0,13693.0
8632,698.0,14006.0
8633,716.0,14431.0
8634,733.0,14740.0
8635,755.0,15047.0
8636,776.0,15366.0
8637,785.0,15651.0
8638,800.0,15996.0
8639,811.0,16326.0
8640,839.0,16921.0
8641,861.0,17204.0
8642,883.0,17615.0
8643,209.0,9034.0
8644,246.0,9886.0
8645,266.0,10524.0
8646,295.0,11278.0
8647,311.0,11730.0
8648,345.0,12442.0
8649,380.0,13141.0
8650,409.0,13956.0
8651,435.0,15472.0
8652,470.0,15987.0
8653,504.0,16585.0
8654,535.0,16934.0
8655,567.0,17448.0
8656,599.0,18091.0
8657,629.0,18841.0
8658,657.0,19022.0
8659,687.0,19685.0
8660,714.0,20206.0
8661,735.0,20863.0
8662,762.0,21379.0
8663,785.0,21982.0
8664,820.0,22353.0
8665,854.0,22797.0
8666,880.0,23392.0
8667,903.0,23864.0
8668,928.0,24027.0
8669,948.0,24322.0
8670,973.0,24505.0
8671,989.0,25045.0
8672,1007.0,25351.0
8673,1023.0,25190.0
8674,1043.0,25282.0
8675,1063.0,25524.0
8676,1074.0,25702.0
8677,1089.0,26182.0
8678,1105.0,26715.0
8679,1114.0,27268.0
8680,1126.0,27406.0
8681,1135.0,27581.0
8682,1144.0,27679.0
8683,1163.0,27913.0
8684,1175.0,28132.0
8685,1184.0,28319.0
8686,3.0,949.0
8687,3.0,1075.0
8688,3.0,1325.0
8689,4.0,1604.0
8690,4.0,1832.0
8691,6.0,2057.0
8692,6.0,2210.0
8693,6.0,2376.0
8694,6.0,2512.0
8695,6.0,2728.0
8696,7.0,2979.0
8697,7.0,3231.0
8698,7.0,3428.0
8699,7.0,3711.0
8700,7.0,4103.0
8701,7.0,4663.0
8702,8.0,5008.0
8703,8.0,5448.0
8704,9.0,6015.0
8705,9.0,6533.0
8706,10.0,7141.0
8707,10.0,7764.0
8708,10.0,8525.0
8709,10.0,9358.0
8710,10.0,10287.0
8711,10.0,11244.0
8712,10.0,11921.0
8713,10.0,12564.0
8714,10.0,13409.0
8715,12.0,14096.0
8716,12.0,14872.0
8717,12.0,15551.0
8718,12.0,16191.0
8719,12.0,17142.0
8720,12.0,17972.0
8721,12.0,18890.0
8722,12.0,20201.0
8723,13.0,21331.0
8724,14.0,22520.0
8725,14.0,23623.0
8726,14.0,25149.0
8727,14.0,26539.0
8728,14.0,28272.0
8729,115.0,2738.0
8730,133.0,3183.0
8731,146.0,3613.0
8732,151.0,3864.0
8733,176.0,4057.0
8734,197.0,4417.0
8735,220.0,4761.0
8736,248.0,5202.0
8737,270.0,5467.0
8738,291.0,5990.0
8739,316.0,6300.0
8740,331.0,6633.0
8741,351.0,6879.0
8742,372.0,7216.0
8743,392.0,7707.0
8744,411.0,8067.0
8745,421.0,8418.0
8746,451.0,8746.0
8747,478.0,8936.0
8748,498.0,9242.0
8749,524.0,9710.0
8750,545.0,10096.0
8751,567.0,10417.0
8752,601.0,10635.0
8753,619.0,11036.0
8754,641.0,11339.0
8755,663.0,11616.0
8756,693.0,11978.0
8757,717.0,12240.0
8758,744.0,12567.0
8759,771.0,12732.0
8760,790.0,13163.0
8761,818.0,13512.0
8762,841.0,13837.0
8763,864.0,14107.0
8764,888.0,14499.0
8765,923.0,14811.0
8766,939.0,15131.0
8767,961.0,15362.0
8768,982.0,15588.0
8769,1002.0,15778.0
8770,1036.0,16002.0
8771,1053.0,16247.0
8772,30.0,3548.0
8773,34.0,4149.0
8774,43.0,4731.0
8775,45.0,5389.0
8776,47.0,6343.0
8777,58.0,7497.0
8778,63.0,8672.0
8779,76.0,10131.0
8780,94.0,11917.0
8781,106.0,13584.0
8782,130.0,15770.0
8783,148.0,18328.0
8784,170.0,21102.0
8785,198.0,24490.0
8786,232.0,27938.0
8787,273.0,32008.0
8788,313.0,36793.0
8789,361.0,42853.0
8790,405.0,47121.0
8791,456.0,52763.0
8792,513.0,57999.0
8793,555.0,62773.0
8794,615.0,68622.0
8795,681.0,74588.0
8796,747.0,80949.0
8797,794.0,87147.0
8798,867.0,93558.0
8799,972.0,99399.0
8800,1073.0,106498.0
8801,1169.0,114431.0
8802,1222.0,124054.0
8803,1280.0,134687.0
8804,1356.0,145268.0
8805,1451.0,155370.0
8806,1537.0,165929.0
8807,1625.0,177160.0
8808,1723.0,187859.0
8809,1827.0,198676.0
8810,1915.0,209688.0
8811,2009.0,221344.0
8812,2116.0,232243.0
8813,2212.0,242271.0
8814,2305.0,252245.0
8815,-0.0,84.0
8816,-0.0,89.0
8817,-0.0,102.0
8818,-0.0,104.0
8819,0.0,105.0
8820,0.0,105.0
8821,-0.0,110.0
8822,0.0,110.0
8823,0.0,118.0
8824,-0.0,120.0
8825,0.0,126.0
8826,-0.0,127.0
8827,0.0,134.0
8828,0.0,136.0
8829,0.0,138.0
8830,-0.0,143.0
8831,0.0,144.0
8832,-0.0,147.0
8833,-0.0,147.0
8834,0.0,150.0
8835,0.0,153.0
8836,-0.0,154.0
8837,-0.0,176.0
8838,0.0,183.0
8839,0.0,191.0
8840,-0.0,207.0
8841,-0.0,212.0
8842,-0.0,225.0
8843,-0.0,243.0
8844,0.0,249.0
8845,-0.0,255.0
8846,0.0,259.0
8847,-0.0,261.0
8848,-0.0,261.0
8849,0.0,268.0
8850,0.0,271.0
8851,-0.0,273.0
8852,0.0,280.0
8853,0.0,284.0
8854,0.0,285.0
8855,0.0,286.0
8856,-0.0,287.0
8857,0.0,287.0
8858,-0.0,9.0
8859,-0.0,9.0
8860,0.0,9.0
8861,-0.0,10.0
8862,0.0,10.0
8863,0.0,11.0
8864,-0.0,11.0
8865,0.0,11.0
8866,-0.0,12.0
8867,0.0,12.0
8868,-0.0,12.0
8869,-0.0,12.0
8870,0.0,14.0
8871,-0.0,14.0
8872,-0.0,14.0
8873,0.0,14.0
8874,-0.0,14.0
8875,0.0,14.0
8876,-0.0,15.0
8877,0.0,15.0
8878,-0.0,15.0
8879,-0.0,15.0
8880,0.0,15.0
8881,0.0,15.0
8882,0.0,15.0
8883,-0.0,15.0
8884,-0.0,15.0
8885,-0.0,15.0
8886,-0.0,15.0
8887,0.0,15.0
8888,-0.0,15.0
8889,0.0,15.0
8890,0.0,15.0
8891,0.0,15.0
8892,-0.0,15.0
8893,-0.0,15.0
8894,0.0,15.0
8895,0.0,15.0
8896,-0.0,15.0
8897,-0.0,15.0
8898,-0.0,15.0
8899,0.0,15.0
8900,-0.0,15.0
8901,-0.0,13.0
8902,-0.0,13.0
8903,-0.0,14.0
8904,0.0,14.0
8905,0.0,14.0
8906,0.0,14.0
8907,0.0,14.0
8908,0.0,14.0
8909,0.0,15.0
8910,0.0,15.0
8911,0.0,15.0
8912,0.0,15.0
8913,0.0,15.0
8914,-0.0,15.0
8915,0.0,15.0
8916,0.0,15.0
8917,0.0,15.0
8918,0.0,15.0
8919,-0.0,15.0
8920,-0.0,15.0
8921,-0.0,15.0
8922,-0.0,15.0
8923,0.0,15.0
8924,0.0,15.0
8925,0.0,15.0
8926,-0.0,15.0
8927,-0.0,15.0
8928,0.0,17.0
8929,-0.0,17.0
8930,-0.0,17.0
8931,0.0,17.0
8932,0.0,18.0
8933,-0.0,18.0
8934,0.0,18.0
8935,0.0,18.0
8936,-0.0,18.0
8937,-0.0,18.0
8938,-0.0,18.0
8939,-0.0,18.0
8940,-0.0,18.0
8941,-0.0,18.0
8942,0.0,18.0
8943,-0.0,18.0
8944,0.0,2.0
8945,-0.0,3.0
8946,0.0,7.0
8947,-0.0,7.0
8948,-0.0,7.0
8949,0.0,8.0
8950,-0.0,8.0
8951,0.0,12.0
8952,0.0,12.0
8953,0.0,12.0
8954,-0.0,12.0
8955,0.0,12.0
8956,-0.0,12.0
8957,-0.0,12.0
8958,-0.0,12.0
8959,0.0,12.0
8960,-0.0,12.0
8961,-0.0,12.0
8962,-0.0,12.0
8963,-0.0,12.0
8964,0.0,13.0
8965,-0.0,13.0
8966,0.0,14.0
8967,-0.0,14.0
8968,-0.0,14.0
8969,0.0,15.0
8970,0.0,15.0
8971,0.0,16.0
8972,-0.0,16.0
8973,0.0,16.0
8974,0.0,16.0
8975,0.0,16.0
8976,0.0,17.0
8977,-0.0,17.0
8978,0.0,17.0
8979,0.0,17.0
8980,0.0,17.0
8981,0.0,17.0
8982,-0.0,17.0
8983,-0.0,17.0
8984,-0.0,17.0
8985,0.0,17.0
8986,0.0,17.0
8987,30.0,245.0
8988,30.0,245.0
8989,32.0,259.0
8990,32.0,266.0
8991,32.0,266.0
8992,34.0,279.0
8993,34.0,279.0
8994,34.0,333.0
8995,34.0,344.0
8996,35.0,356.0
8997,35.0,356.0
8998,35.0,356.0
8999,36.0,371.0
9000,36.0,372.0
9001,38.0,426.0
9002,39.0,435.0
9003,39.0,455.0
9004,39.0,461.0
9005,39.0,462.0
9006,40.0,476.0
9007,40.0,488.0
9008,40.0,501.0
9009,40.0,513.0
9010,40.0,513.0
9011,41.0,538.0
9012,41.0,538.0
9013,41.0,553.0
9014,41.0,563.0
9015,41.0,569.0
9016,41.0,580.0
9017,41.0,580.0
9018,41.0,582.0
9019,41.0,582.0
9020,41.0,589.0
9021,41.0,608.0
9022,41.0,622.0
9023,41.0,623.0
9024,41.0,637.0
9025,41.0,628.0
9026,41.0,628.0
9027,41.0,638.0
9028,41.0,643.0
9029,41.0,648.0
9030,0.0,0.0
9031,0.0,-0.0
9032,-0.0,0.0
9033,0.0,-0.0
9034,0.0,4.0
9035,-0.0,4.0
9036,0.0,4.0
9037,0.0,4.0
9038,0.0,4.0
9039,0.0,4.0
9040,-0.0,4.0
9041,-0.0,4.0
9042,-0.0,4.0
9043,-0.0,4.0
9044,0.0,4.0
9045,0.0,4.0
9046,0.0,4.0
9047,-0.0,4.0
9048,-0.0,4.0
9049,0.0,4.0
9050,0.0,4.0
9051,0.0,4.0
9052,0.0,4.0
9053,-0.0,4.0
9054,-0.0,4.0
9055,-0.0,4.0
9056,0.0,8.0
9057,-0.0,8.0
9058,-0.0,14.0
9059,1.0,16.0
9060,1.0,16.0
9061,1.0,16.0
9062,3.0,23.0
9063,3.0,174.0
9064,3.0,174.0
9065,4.0,187.0
9066,5.0,208.0
9067,5.0,208.0
9068,5.0,208.0
9069,5.0,208.0
9070,5.0,208.0
9071,6.0,220.0
9072,7.0,235.0
9073,21.0,1885.0
9074,25.0,2039.0
9075,29.0,2179.0
9076,34.0,2402.0
9077,38.0,2605.0
9078,41.0,2795.0
9079,41.0,2932.0
9080,44.0,3287.0
9081,47.0,3651.0
9082,52.0,4033.0
9083,59.0,4462.0
9084,65.0,4934.0
9085,73.0,5369.0
9086,79.0,5862.0
9087,83.0,6380.0
9088,87.0,7142.0
9089,92.0,8274.0
9090,97.0,9362.0
9091,103.0,10484.0
9092,109.0,11631.0
9093,114.0,12772.0
9094,121.0,13930.0
9095,127.0,15102.0
9096,136.0,16299.0
9097,139.0,17522.0
9098,144.0,18811.0
9099,152.0,20077.0
9100,157.0,21402.0
9101,162.0,22753.0
9102,169.0,24097.0
9103,176.0,25459.0
9104,184.0,27011.0
9105,191.0,28656.0
9106,200.0,30251.0
9107,209.0,31938.0
9108,219.0,33731.0
9109,229.0,35432.0
9110,239.0,37136.0
9111,246.0,39048.0
9112,255.0,41014.0
9113,264.0,42925.0
9114,273.0,44830.0
9115,283.0,46869.0
9116,1.0,195.0
9117,1.0,207.0
9118,2.0,219.0
9119,2.0,222.0
9120,2.0,226.0
9121,2.0,237.0
9122,2.0,244.0
9123,2.0,250.0
9124,2.0,265.0
9125,2.0,278.0
9126,2.0,280.0
9127,2.0,291.0
9128,2.0,299.0
9129,2.0,314.0
9130,2.0,335.0
9131,2.0,342.0
9132,3.0,350.0
9133,3.0,367.0
9134,5.0,377.0
9135,5.0,412.0
9136,6.0,442.0
9137,6.0,479.0
9138,7.0,545.0
9139,7.0,614.0
9140,9.0,671.0
9141,9.0,736.0
9142,9.0,823.0
9143,9.0,882.0
9144,9.0,933.0
9145,9.0,1024.0
9146,9.0,1115.0
9147,9.0,1182.0
9148,10.0,1271.0
9149,11.0,1329.0
9150,12.0,1433.0
9151,13.0,1492.0
9152,13.0,1551.0
9153,17.0,1634.0
9154,19.0,1709.0
9155,19.0,1886.0
9156,19.0,1995.0
9157,21.0,2105.0
9158,23.0,2189.0
9159,31.0,1171.0
9160,39.0,1476.0
9161,44.0,1624.0
9162,51.0,1908.0
9163,58.0,2200.0
9164,61.0,2447.0
9165,65.0,2666.0
9166,66.0,2867.0
9167,71.0,3105.0
9168,74.0,3380.0
9169,80.0,3630.0
9170,85.0,4054.0
9171,94.0,4465.0
9172,99.0,4873.0
9173,103.0,5318.0
9174,110.0,5690.0
9175,117.0,5994.0
9176,122.0,6318.0
9177,125.0,6630.0
9178,130.0,6890.0
9179,134.0,7144.0
9180,139.0,7276.0
9181,144.0,7483.0
9182,151.0,7779.0
9183,156.0,8042.0
9184,162.0,8275.0
9185,168.0,8497.0
9186,173.0,8724.0
9187,179.0,9009.0
9188,179.0,9009.0
9189,189.0,9362.0
9190,193.0,9464.0
9191,197.0,9557.0
9192,200.0,9677.0
9193,203.0,9791.0
9194,206.0,9848.0
9195,209.0,9943.0
9196,215.0,10032.0
9197,215.0,10032.0
9198,218.0,10176.0
9199,220.0,10243.0
9200,222.0,10295.0
9201,224.0,10374.0
9202,0.0,10.0
9203,0.0,10.0
9204,-0.0,10.0
9205,0.0,10.0
9206,0.0,11.0
9207,0.0,11.0
9208,0.0,11.0
9209,0.0,11.0
9210,-0.0,11.0
9211,-0.0,11.0
9212,-0.0,11.0
9213,-0.0,11.0
9214,0.0,11.0
9215,-0.0,11.0
9216,-0.0,11.0
9217,0.0,11.0
9218,0.0,11.0
9219,0.0,11.0
9220,0.0,11.0
9221,-0.0,11.0
9222,-0.0,11.0
9223,0.0,11.0
9224,0.0,11.0
9225,-0.0,11.0
9226,0.0,11.0
9227,-0.0,11.0
9228,-0.0,11.0
9229,0.0,11.0
9230,-0.0,11.0
9231,0.0,11.0
9232,0.0,11.0
9233,-0.0,11.0
9234,-0.0,11.0
9235,-0.0,11.0
9236,-0.0,11.0
9237,0.0,11.0
9238,0.0,11.0
9239,0.0,11.0
9240,0.0,11.0
9241,-0.0,11.0
9242,0.0,11.0
9243,0.0,11.0
9244,-0.0,11.0
9245,-0.0,2.0
9246,-0.0,2.0
9247,0.0,4.0
9248,0.0,6.0
9249,-0.0,6.0
9250,0.0,6.0
9251,-0.0,7.0
9252,0.0,7.0
9253,-0.0,8.0
9254,-0.0,8.0
9255,0.0,10.0
